#labels: ptw__0p25__0p5_lower[1] ptw__0p25__0p5_center[2] ptw__0p25__0p5_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9] tot_scale04[10] tot_scale04_Err[11] tot_scale05[12] tot_scale05_Err[13] tot_scale06[14] tot_scale06_Err[15] tot_scale07[16] tot_scale07_Err[17]
#neval: 93136503102
#overflow:lower center upper 5.46312780967E+03 4.28990454941E+01 5.89618646202E+03 5.29876789193E+01 5.08307170922E+03 4.14137698272E+01 5.43876251239E+03 4.51869562071E+01 5.50077781598E+03 4.69462335520E+01 5.89026544213E+03 4.83895627966E+01 5.12200623338E+03 4.01825611386E+01 
0.00000000000E+00 5.00000000000E-01 1.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 
1.00000000000E+00 1.50000000000E+00 2.00000000000E+00 2.03137280846E+04 1.99166784894E+03 -1.95894549556E+04 2.41801948900E+03 4.58213762582E+04 1.68804712049E+03 2.66964497591E+04 1.79354939276E+03 1.32567994276E+04 2.20075934553E+03 -5.53575112773E+03 2.18170822044E+03 4.36206294182E+04 1.86709742573E+03 
2.00000000000E+00 2.50000000000E+00 3.00000000000E+00 4.43068742688E+04 1.16553961964E+03 3.25854314973E+04 1.41721628192E+03 5.11041445481E+04 9.86745709185E+02 4.34406163579E+04 1.03751875146E+03 4.44805531640E+04 1.29634668378E+03 3.45263999670E+04 1.26153555514E+03 5.30224981079E+04 1.09689689831E+03 
3.00000000000E+00 3.50000000000E+00 4.00000000000E+00 3.82570376947E+04 8.73169316221E+02 3.35083374244E+04 1.06597891596E+03 4.06417304721E+04 7.36417230223E+02 3.68006565596E+04 7.78588101458E+02 3.91471068398E+04 9.67549980881E+02 3.35598894508E+04 9.49638064326E+02 4.24668508618E+04 8.15111069606E+02 
4.00000000000E+00 4.50000000000E+00 5.00000000000E+00 3.21326924301E+04 6.88703053308E+02 2.99821929795E+04 8.41796750130E+02 3.29430664304E+04 5.80392674325E+02 3.05852242046E+04 6.21839202376E+02 3.32259186735E+04 7.54758185957E+02 2.93623664331E+04 7.59354617491E+02 3.46054226526E+04 6.35342650870E+02 
5.00000000000E+00 5.50000000000E+00 6.00000000000E+00 2.77189883601E+04 5.65827743923E+02 2.68613748310E+04 6.91778556864E+02 2.77715782375E+04 4.76862247692E+02 2.62234448686E+04 5.07512878477E+02 2.88205630286E+04 6.22060250790E+02 2.59823521429E+04 6.19476573153E+02 2.92493267322E+04 5.23433554419E+02 
6.00000000000E+00 6.50000000000E+00 7.00000000000E+00 2.29349736240E+04 4.86622276543E+02 2.24751355841E+04 5.95552756793E+02 2.28169495195E+04 4.09896564185E+02 2.16858638020E+04 4.40400296796E+02 2.38794049713E+04 5.31495484148E+02 2.16962302766E+04 5.37942181981E+02 2.40442314835E+04 4.46834347439E+02 
7.00000000000E+00 7.50000000000E+00 8.00000000000E+00 2.04257562766E+04 3.86180296618E+02 2.04671064719E+04 4.70312752109E+02 2.00278527547E+04 3.27046821125E+02 1.93276006023E+04 3.52696126539E+02 2.12354933983E+04 4.19015980159E+02 1.97267030961E+04 4.28874594611E+02 2.10564715789E+04 3.54263601800E+02 
8.00000000000E+00 8.50000000000E+00 9.00000000000E+00 1.66990633477E+04 3.36842923618E+02 1.67638579251E+04 4.10655759418E+02 1.63531722348E+04 2.85416633415E+02 1.58101515704E+04 3.02632425422E+02 1.73650472799E+04 3.70379962405E+02 1.61610479519E+04 3.67298746376E+02 1.71915664790E+04 3.12535964945E+02 
9.00000000000E+00 9.50000000000E+00 1.00000000000E+01 1.75014630302E+04 4.53096333734E+02 1.83801973283E+04 5.59592729655E+02 1.66117501943E+04 3.77191954425E+02 1.65133936473E+04 4.22798979066E+02 1.82677056730E+04 4.80170537164E+02 1.75719323351E+04 5.21567967792E+02 1.74846654986E+04 3.99302411186E+02 
