#ylo yhi qTlo qThi PDF0  uncertainty
-5 -4 0 1 16959.21259270938 0.9583611267371452
-5 -4 1 2 72408.95553805291 6.564989656108082
-5 -4 2 3 53862.54165635909 3.842264448394417
-5 -4 3 4 39545.35552568472 2.238193253382633
-5 -4 4 5 30196.51134274666 1.282261268574075
-5 -4 5 6 23825.97506086474 0.6529674750199774
-5 -4 6 7 19278.35893183438 0.274751581982855
-5 -4 7 8 15906.6216746859 0.137246815553226
-5 -4 8 9 13328.93605455884 0.1141468468631501
-5 -4 9 10 11309.60692336713 0.09359982588284765
-5 -4 10 11 9695.89829776652 0.07444547398699797
-5 -4 11 12 8384.255618044263 0.06220552304512239
-5 -4 12 13 7303.387173347113 0.048435687131132
-5 -4 13 14 6402.049369288077 0.03946622234434471
-5 -4 14 15 5642.530009745557 0.4159913547910037
-5 -4 15 16 4996.74153867395 0.2549689804791342
-5 -4 16 17 4443.423895329923 0.4141425490879556
-5 -4 17 18 3966.049008752831 0.3210168939895084
-5 -4 18 19 3551.625676466579 0.252583229755146
-5 -4 19 20 3189.831693478924 0.1928237166016515
-5 -4 20 21 2872.465221586636 0.1470401600654441
-5 -4 21 22 2592.853302142477 0.1137527467144537
-5 -4 22 23 2345.484692563519 0.08884470089424212
-5 -4 23 24 2125.808108745563 0.06710363879255965
-5 -4 24 25 1930.080929072125 0.048112426025682
-5 -4 25 26 1755.197490107541 0.03352763556563332
-5 -4 26 27 1598.508399906554 0.02429948301050899
-5 -4 27 28 1457.732279864862 0.01873628484167966
-5 -4 28 29 1330.941497250753 0.01605664944167984
-5 -4 29 30 1216.507541677176 0.01355156834279114
-5 -4 30 31 1113.04263192343 0.01132093336786966
-5 -4 31 32 1019.336709277434 0.009382128373772503
-5 -4 32 33 934.3146999553675 0.008648916551805996
-5 -4 33 34 857.0394114212652 0.01064923342812563
-5 -4 34 35 786.7005654894322 0.0127105912524712
-5 -4 35 36 722.5944606917843 0.01445702018179418
-5 -4 36 37 664.1074494049751 0.01572202988324989
-5 -4 37 38 610.6935533430263 0.01619312101911419
-5 -4 38 39 561.8574735543868 0.01614002780729606
-5 -4 39 40 517.1567684456292 0.01648494387757182
-5 -4 40 41 476.2050504864549 0.01648351394874226
-5 -4 41 42 438.657339487857 0.01657071631581175
-5 -4 42 43 404.2066247170443 0.01651470668070942
-5 -4 43 44 372.5780905231577 0.01630133016413993
-5 -4 44 45 343.5232944571465 0.03159274115455446
-5 -4 45 46 316.8147786523099 0.02597347343208867
-5 -4 46 47 292.2486191636282 0.02136740533677539
-5 -4 47 48 269.6416748849293 0.01755827004603816
-5 -4 48 49 248.8277240830067 0.01442708325458852
-5 -4 49 50 229.6560464383621 0.01358892492879704
-5 -4 50 51 211.9917041488448 0.01316527481895946
-5 -4 51 52 195.7121865558445 0.01263522205661616
-5 -4 52 53 180.7036478551602 0.01199274765750147
-5 -4 53 54 166.8610862401581 0.01151673515110474
-5 -4 54 55 154.0906984372508 0.01098501671128815
-5 -4 55 56 142.3061964357711 0.0104538311767044
-5 -4 56 57 131.428532227067 0.009986867805793054
-5 -4 57 58 121.3862802949615 0.009543308379988957
-5 -4 58 59 112.1144404959813 0.009121935285733684
-5 -4 59 60 103.5534075878209 0.008647243224359613
-5 -4 60 61 95.64729845376073 0.008175142312651928
-5 -4 61 62 88.34451176894395 0.00774936529455772
-5 -4 62 63 81.59814280715409 0.007320474962497769
-5 -4 63 64 75.36475114043041 0.006906233339165624
-5 -4 64 65 69.60441146992686 0.006543801454014897
-5 -4 65 66 64.28105411406649 0.006211695370467396
-5 -4 66 67 59.36180530142877 0.005892925684705119
-5 -4 67 68 54.81642157253414 0.0006340677371241554
-5 -4 68 69 50.61649277318182 0.0005722753650658774
-5 -4 69 70 46.73504453807031 0.0005196359706332032
-5 -4 70 71 43.14774560508762 0.0004713949642294324
-5 -4 71 72 39.83208049551399 0.0004304903778376001
-5 -4 72 73 36.76736731576527 0.0003949941175136473
-5 -4 73 74 33.93474981050672 0.0003654602614560076
-5 -4 74 75 31.31694977462804 0.0003413285365247987
-5 -4 75 76 28.89804290301146 0.0003193087963850871
-5 -4 76 77 26.66312572201121 0.0002984333548177176
-5 -4 77 78 24.59804710543358 0.0002773621149749772
-5 -4 78 79 22.68981775031928 0.0002586943879769876
-5 -4 79 80 20.92661303053897 0.0002441180065488879
-5 -4 80 81 19.29732865296551 0.00176431941098798
-5 -4 81 82 17.79212599139563 0.001256099870012406
-5 -4 82 83 16.40166657799448 0.0008567437473097073
-5 -4 83 84 15.11742061741071 0.0005577905962503849
-5 -4 84 85 13.93150117947071 0.0003307117450894737
-5 -4 85 86 12.83653118503783 0.000169467263946288
-5 -4 86 87 11.82551144622104 0.000159526769852647
-5 -4 87 88 10.89199341568495 0.0002702375739751517
-5 -4 88 89 10.03010778721667 0.0004137638092718277
-5 -4 89 90 9.234469041625408 0.000497591129645869
-5 -4 90 91 8.500125953200579 0.0005416894434322472
-5 -4 91 92 7.822499370228873 0.000580466216827169
-5 -4 92 93 7.197322245550508 0.0006130607774377239
-5 -4 93 94 6.620638594395142 0.0006476318510939549
-5 -4 94 95 6.088769045598674 9.337640722950624e-05
-5 -4 95 96 5.598254702324898 8.721329807759304e-05
-5 -4 96 97 5.145954209223905 8.170913786020861e-05
-5 -4 97 98 4.728960508441794 7.607208015780742e-05
-5 -4 98 99 4.344592755439358 7.047764672396539e-05
-5 -4 99 100 3.990370245076622 6.497001852334705e-05
-4 -3.75 0 1 3082.465719768011 0.2737096850278249
