#ylo yhi qTlo qThi PDF0  uncertainty
-5 -4 0 1 -1202.015727343262 3.720865527642184
-5 -4 1 2 -4868.619212172023 10.49680161816378
-5 -4 2 3 -2788.848949556756 6.687258380642596
-5 -4 3 4 -1460.134439408518 4.736023093787293
-5 -4 4 5 -756.4212958592927 3.466864063315863
-5 -4 5 6 -378.2904760634581 2.638434468030852
-5 -4 6 7 -166.8007646541789 2.10899399120769
-5 -4 7 8 -45.16439779087455 1.745711150704531
-5 -4 8 9 25.79064354530192 1.474728481292336
-5 -4 9 10 67.13664563594216 1.262040430003272
-5 -4 10 11 90.65925401370828 1.094427991692657
-5 -4 11 12 103.2484484026863 0.9601654853129556
-5 -4 12 13 109.0367204342175 0.8478020921819968
-5 -4 13 14 110.5476132856234 0.7519818970978027
-5 -4 14 15 109.3642964291452 0.6708167396147285
-5 -4 15 16 106.5098374837656 0.6021921022021346
-5 -4 16 17 102.6537130019612 0.5432271368809753
-5 -4 17 18 98.23374447731379 0.4915788472502421
-5 -4 18 19 93.53608154574101 0.4459302381580429
-5 -4 19 20 88.7484628768778 0.4055597899562547
-5 -4 20 21 83.99416456074061 0.3698565391233919
-5 -4 21 22 79.35314514292079 0.3381724517532751
-5 -4 22 23 74.87562064773203 0.3098871665639915
-5 -4 23 24 70.5912806501313 0.2844856087885773
-5 -4 24 25 66.51576886792847 0.2615734045665935
-5 -4 25 26 62.65524769021269 0.2408481852646907
-5 -4 26 27 59.00956473307363 0.2220636394247664
-5 -4 27 28 55.57442071055726 0.2050058790118225
-5 -4 28 29 52.34285013326206 0.1894835970464435
-5 -4 29 30 49.30624013891683 0.1753260162898575
-5 -4 30 31 46.4550386227988 0.1623829704720818
-5 -4 31 32 43.77924892911574 0.1505242848490749
-5 -4 32 33 41.26877389350879 0.1396379178508785
-5 -4 33 34 38.91365138829065 0.1296273618724502
-5 -4 34 35 36.70421113297334 0.1204089569202546
-5 -4 35 36 34.63117455659062 0.1119095373289714
-5 -4 36 37 32.68571390769186 0.1040645666201491
-5 -4 37 38 30.85948262028723 0.09681673520425406
-5 -4 38 39 29.14462572724251 0.09011491966011363
-5 -4 39 40 27.53377666680215 0.08391339253227138
-5 -4 40 41 26.02004506042583 0.07817119467208782
-5 -4 41 42 24.59699864698398 0.07285161128014528
-5 -4 42 43 23.25864165406679 0.06792171524828536
-5 -4 43 44 21.99939122209535 0.06335196215506111
-5 -4 44 45 20.81405296287649 0.0591158252147868
-5 -4 45 46 19.69730143821091 0.05563036096574835
-5 -4 46 47 18.64529165017759 0.05448446734772025
-5 -4 47 48 17.65339561881339 0.05567795688817286
-5 -4 48 49 16.7177783021063 0.05971299853168807
-5 -4 49 50 15.83447304514943 0.06415800481961118
-4 -3.75 0 1 -431.6538792233241 2.031044259697053
