#ylo yhi qTlo qThi PDF0  uncertainty
-5 -4 0 1 -1004.049061861228 0.04933324913411397
-5 -4 1 2 -4423.788487398483 0.4267526899164164
-5 -4 2 3 -2546.492734395357 0.2624102001112895
-5 -4 3 4 -1396.969298634999 0.1588390160931417
-5 -4 4 5 -769.7820864580531 0.153903906409403
-5 -4 5 6 -416.9608715922975 0.1117357790131212
-5 -4 6 7 -211.5567115194585 0.079370146148714
-5 -4 7 8 -88.92732251098732 0.0348597492499437
-5 -4 8 9 -14.60621076686289 0.08023381428957142
-5 -4 9 10 31.13262685519726 0.04841932109748733
-5 -4 10 11 59.27061152213912 0.06530117788123914
-5 -4 11 12 75.93873024763104 0.0734705519488232
-5 -4 12 13 85.38183479467091 0.07772499012046005
-5 -4 13 14 90.08240340000646 0.05836242018883363
-5 -4 14 15 91.61577295175175 0.0335622318296601
-5 -4 15 16 91.23039632221639 0.03291307828514502
-5 -4 16 17 89.5229236357315 0.03211760189780033
-5 -4 17 18 86.97273504079078 0.03111545755078559
-5 -4 18 19 83.90385098007596 0.02996218591933137
-5 -4 19 20 80.53725232039153 0.02875749364764268
-5 -4 20 21 77.02479324293816 0.02756801721703589
-5 -4 21 22 73.47082981702857 0.02641500582140763
-5 -4 22 23 69.94640624280234 0.02529719571288691
-5 -4 23 24 66.49901783757832 0.02421149130292992
-5 -4 24 25 63.15954186320309 0.02315986380735488
-5 -4 25 26 59.95799659867939 0.01195187435200599
-5 -4 26 27 56.8833038151482 0.01141129634571908
-5 -4 27 28 53.95205234739296 0.01089929582344396
-5 -4 28 29 51.16552669727299 0.01041500455724148
-5 -4 29 30 48.52223213726695 0.009956965532232426
-5 -4 30 31 46.01877621855498 0.009523527931121049
-5 -4 31 32 43.65050751201844 0.009113098772296647
-5 -4 32 33 41.41197949350895 0.008724241538720524
-5 -4 33 34 39.29728628729099 0.008355678489447918
-5 -4 34 35 37.30030372386999 0.008006253794698506
-5 -4 35 36 35.41486038208311 0.007674894233127439
-5 -4 36 37 33.63485705081633 0.007360582333986679
-5 -4 37 38 31.95434839830925 0.007062343354093599
-5 -4 38 39 30.36759708194665 0.006779242464905035
-5 -4 39 40 28.86910784634053 0.006510386649154389
-5 -4 40 41 27.45364718329094 0.006254928186240748
-5 -4 41 42 26.11625258689286 0.006012067324720019
-5 -4 42 43 24.85223438941765 0.005781053257505736
-5 -4 43 44 23.65717238728355 0.005561183848329344
-5 -4 44 45 22.5269088357859 0.005351803757983698
-5 -4 45 46 21.45713507110352 0.00515258657429031
-5 -4 46 47 20.44476914710804 0.004963029962172388
-5 -4 47 48 19.48342940624627 0.002853462042941146
-5 -4 48 49 18.57422630473645 0.002747856491029605
-5 -4 49 50 17.71168238954126 0.002646875045709571
-4 -3.75 0 1 -317.5078252659314 0.02959360265050682
-4 -3.75 1 2 -4014.618240508731 0.4846591378294649
-4 -3.75 2 3 -2801.27175517072 0.4017230125816497
-4 -3.75 3 4 -1711.128679463576 0.2900812693023481
-4 -3.75 4 5 -1047.412153284986 0.2688902182942267
-4 -3.75 5 6 -644.7538867870023 0.2209520947144067
-4 -3.75 6 7 -394.8392573152576 0.1853173362575208
-4 -3.75 7 8 -235.7479432835521 0.1577607022663848
-4 -3.75 8 9 -132.1784798092435 0.1358479563739335
-4 -3.75 9 10 -63.53143698711676 0.118109148528667
-4 -3.75 10 11 -17.48314027911215 0.103464571409859
-4 -3.75 11 12 13.60334491161871 0.09121137204214654
-4 -3.75 12 13 34.57855112281823 0.08085015995688122
-4 -3.75 13 14 48.60422210044908 0.07200654501226871
-4 -3.75 14 15 57.78790958420336 0.06439729227912731
-4 -3.75 15 16 63.56231916104412 0.05780399658987448
-4 -3.75 16 17 66.91817505192006 0.05205552866480796
-4 -3.75 17 18 68.55073630284994 0.04701595147000993
-4 -3.75 18 19 68.94624575934228 0.04257999589308098
-4 -3.75 19 20 68.47603560218664 0.03936108041332353
-4 -3.75 20 21 67.39503708071362 0.03515571169954923
-4 -3.75 21 22 65.87744010593769 0.03204236303213294
-4 -3.75 22 23 64.06804549528465 0.02925659658780273
-4 -3.75 23 24 62.06824941240512 0.02675627590836734
-4 -3.75 24 25 59.95285677409254 0.02450580531356912
-4 -3.75 25 26 57.77704378817688 0.02247493667588977
-4 -3.75 26 27 55.5814038995988 0.02063782554106575
-4 -3.75 27 28 53.39563811307357 0.01897227826225556
-4 -3.75 28 29 51.24127609214847 0.01745914656549328
-4 -3.75 29 30 49.13369736244039 0.01608183737577298
-4 -3.75 30 31 47.08364253975367 0.01482591286216571
-4 -3.75 31 32 45.0983498457056 0.01367876240039531
-4 -3.75 32 33 43.1824141903888 0.01262933181322498
-4 -3.75 33 34 41.3384394110756 0.01166789837544896
-4 -3.75 34 35 39.56753531269109 0.01078588340018839
-4 -3.75 35 36 37.86969757571818 0.009975694968741551
-4 -3.75 36 37 36.24409879028049 0.009230595188521509
-4 -3.75 37 38 34.68931175017548 0.008544588381166399
-4 -3.75 38 39 33.20348088012229 0.007912325693212048
-4 -3.75 39 40 31.78445379471005 0.007329023757336787
-4 -3.75 40 41 30.42988215237234 0.006790395373139212
-4 -3.75 41 42 29.13729873071036 0.006292589559729424
-4 -3.75 42 43 27.90417609624183 0.005832140120986605
-4 -3.75 43 44 26.72797099597445 0.005405921111638456
-4 -3.75 44 45 25.60615763240744 0.005011108129199231
-4 -3.75 45 46 24.53580381029231 0.004727998102187145
-4 -3.75 46 47 23.51531629883699 0.004687525690974692
-4 -3.75 47 48 22.54169301353161 0.00413497140550453
-4 -3.75 48 49 21.61264292426595 0.0029450303837887
-4 -3.75 49 50 20.72592275960098 0.001650198984346382
-3.75 -3.5 0 1 195.359510622453 0.04743564540516019
-3.75 -3.5 1 2 -4681.514736100018 0.4621379632084579
-3.75 -3.5 2 3 -3698.484062975886 0.3945297869362887
-3.75 -3.5 3 4 -2378.830456308383 0.3486546513856919
-3.75 -3.5 4 5 -1520.522476920106 0.2794315781634215
-3.75 -3.5 5 6 -979.4406454932757 0.2299965400462354
-3.75 -3.5 6 7 -633.4532473515517 0.1931585181025259
-3.75 -3.5 7 8 -407.2431444718129 0.1647923817488377
-3.75 -3.5 8 9 -256.0916368307217 0.1420462276701216
-3.75 -3.5 9 10 -153.1616268653311 0.1237254508297006
-3.75 -3.5 10 11 -82.04950433009299 0.1085499051562357
-3.75 -3.5 11 12 -32.39638410666566 0.09584491389590795
-3.75 -3.5 12 13 2.485747076104644 0.08508927565385967
-3.75 -3.5 13 14 27.02307714064204 0.07589808759384749
-3.75 -3.5 14 15 44.20889524251197 0.0679802573163751
-3.75 -3.5 15 16 56.10687693222417 0.06111132337326443
-3.75 -3.5 16 17 64.16424599059212 0.05511537170389147
-3.75 -3.5 17 18 69.41122414639119 0.04985260861480025
-3.75 -3.5 18 19 72.59084421901946 0.04521059403741799
-3.75 -3.5 19 20 74.24514235522031 0.04109792037904115
-3.75 -3.5 20 21 74.77343841553528 0.03743956959731812
-3.75 -3.5 21 22 74.47240052164335 0.03417344727513047
-3.75 -3.5 22 23 73.5640039002738 0.03124775798249486
-3.75 -3.5 23 24 72.21530959906937 0.02861899274996305
-3.75 -3.5 24 25 70.55263086495614 0.02625036748781081
-3.75 -3.5 25 26 68.67179472607654 0.02411059948142137
-3.75 -3.5 26 27 66.64565182311742 0.02217293919853339
-3.75 -3.5 27 28 64.52962405659429 0.02041439738065254
-3.75 -3.5 28 29 62.36583788146947 0.01881512394966156
-3.75 -3.5 29 30 60.18622784737425 0.0173579040371734
-3.75 -3.5 30 31 58.01488352274976 0.01602774723905859
-3.75 -3.5 31 32 55.86983572229789 0.01481155027042635
-3.75 -3.5 32 33 53.76442394694936 0.0136978182692488
-3.75 -3.5 33 34 51.70834875636376 0.01267643344932916
-3.75 -3.5 34 35 49.70848550976515 0.01173846182930168
-3.75 -3.5 35 36 47.76951623615821 0.01087599124468134
-3.75 -3.5 36 37 45.89442209319486 0.01008199450187215
-3.75 -3.5 37 38 44.08486840939162 0.009350214085622413
-3.75 -3.5 38 39 42.34150654425557 0.008675063370411747
-3.75 -3.5 39 40 40.66421103016181 0.008051543165205939
-3.75 -3.5 40 41 39.05226621892609 0.007475169453353515
-3.75 -3.5 41 42 37.50451328361223 0.006941911847119424
-3.75 -3.5 42 43 36.01946607642961 0.006448140115872861
-3.75 -3.5 43 44 34.59540241814078 0.005990578224456437
-3.75 -3.5 44 45 33.23043593406622 0.005566264144269611
-3.75 -3.5 45 46 31.92196059863423 0.005273491359374312
-3.75 -3.5 46 47 30.66907871238131 0.005271385065232983
-3.75 -3.5 47 48 29.46888070106731 0.004629606264514815
-3.75 -3.5 48 49 28.31925338637485 0.003188222669091979
-3.75 -3.5 49 50 27.21805989407426 0.001915156898585609
-3.5 -3.25 0 1 861.5806178369104 0.01824580495604698
-3.5 -3.25 1 2 -4870.007827045556 0.4631228297900479
-3.5 -3.25 2 3 -4349.722843488641 0.451756821384786
-3.5 -3.25 3 4 -2915.634006822647 0.356803062689979
-3.5 -3.25 4 5 -1923.707520942514 0.2862916774760473
-3.5 -3.25 5 6 -1278.347639006792 0.2357949470475832
-3.5 -3.25 6 7 -855.9929057844638 0.1981639866253405
-3.5 -3.25 7 8 -574.272268721963 0.1691105346605125
-3.5 -3.25 8 9 -382.4498294976681 0.1461050384255621
-3.5 -3.25 9 10 -249.3473631974402 0.1273089336321976
-3.5 -3.25 10 11 -155.562472762376 0.1118228152044351
-3.5 -3.25 11 12 -88.6609771095732 0.09885167245731251
-3.5 -3.25 12 13 -40.51111718513584 0.08786362064255031
-3.5 -3.25 13 14 -5.668406943679202 0.07846668024501041
-3.5 -3.25 14 15 19.58916688398335 0.070364848147018
-3.5 -3.25 15 16 37.85441973675017 0.06333010155246391
-3.5 -3.25 16 17 50.9641754296091 0.05718384062185243
-3.5 -3.25 17 18 60.23926303073449 0.05178417737911101
-3.5 -3.25 18 19 66.64209373627455 0.04701699318231128
-3.5 -3.25 19 20 70.88213863704595 0.04278950451454821
-3.5 -3.25 20 21 73.48779575564333 0.03902554496020774
-3.5 -3.25 21 22 74.85615649202805 0.03566204733428693
-3.5 -3.25 22 23 75.28798123171902 0.03264638257017324
-3.5 -3.25 23 24 75.01261375760089 0.02993432017978198
-3.5 -3.25 24 25 74.2059486546359 0.02748844685395606
-3.5 -3.25 25 26 73.00353541792344 0.02527692696752245
-3.5 -3.25 26 27 71.51023463211214 0.02327252281136875
-3.5 -3.25 27 28 69.80740090668598 0.02145181175157743
-3.5 -3.25 28 29 67.9582725544779 0.01979455721449766
-3.5 -3.25 29 30 66.01204794600932 0.0182831986513949
-3.5 -3.25 30 31 64.00699118419755 0.01690243517153354
-3.5 -3.25 31 32 61.97281414992517 0.01563888389492004
-3.5 -3.25 32 33 59.93251479508015 0.01448079731233839
