#labels: ptz__2p5__2p75_lower[1] ptz__2p5__2p75_center[2] ptz__2p5__2p75_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9] tot_scale04[10] tot_scale04_Err[11] tot_scale05[12] tot_scale05_Err[13] tot_scale06[14] tot_scale06_Err[15] tot_scale07[16] tot_scale07_Err[17]
#neval: 85816003356
#overflow:lower center upper 7.71767220446E+02 2.39084105098E+00 7.73744732326E+02 3.16644025692E+00 7.56042737700E+02 2.04905728599E+00 7.74292002621E+02 2.34623935980E+00 7.75287379685E+02 2.69554004185E+00 7.72290719425E+02 3.10630328930E+00 7.57528113709E+02 2.21582759325E+00 
0.00000000000E+00 5.00000000000E-01 1.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 
1.00000000000E+00 1.50000000000E+00 2.00000000000E+00 -5.04117917819E+03 3.14275510935E+02 -9.08423847027E+03 4.17609666404E+02 -1.41513401967E+03 2.48801489688E+02 -3.41630856367E+03 2.97274336738E+02 -6.57174425360E+03 3.75339343910E+02 -7.22520057912E+03 3.92128030081E+02 -2.50359551150E+03 2.94531659130E+02 
2.00000000000E+00 2.50000000000E+00 3.00000000000E+00 3.06085742495E+03 4.08334702762E+02 9.96548801182E+02 5.64381086022E+02 4.58200738088E+03 3.07325231690E+02 3.66691151827E+03 3.62785530174E+02 2.59383790982E+03 4.52299423147E+02 1.91046404653E+03 4.98850562132E+02 4.34158600239E+03 3.40264857314E+02 
3.00000000000E+00 3.50000000000E+00 4.00000000000E+00 4.75208481094E+03 1.16802458961E+02 3.86291776695E+03 1.56084294630E+02 5.37003903541E+03 9.17946372762E+01 4.83539121576E+03 1.09292945688E+02 4.52846484242E+03 1.36683093112E+02 4.05899046246E+03 1.46789299418E+02 5.30546980025E+03 1.07093598643E+02 
4.00000000000E+00 4.50000000000E+00 5.00000000000E+00 4.04845882260E+03 9.76086145622E+01 3.45680003270E+03 1.31162666316E+02 4.52131455008E+03 7.74234436480E+01 4.07335630719E+03 9.20206331191E+01 3.80983763142E+03 1.11730848131E+02 3.55668972688E+03 1.24473536807E+02 4.36409190461E+03 8.55981723982E+01 
5.00000000000E+00 5.50000000000E+00 6.00000000000E+00 4.10265766751E+03 7.60354246161E+01 3.77725462237E+03 9.91551247112E+01 4.19351223852E+03 5.99617409170E+01 3.89143730082E+03 7.16529179404E+01 3.98007075694E+03 8.72020094569E+01 3.66320367792E+03 9.43844382355E+01 4.21561629062E+03 6.86153457619E+01 
6.00000000000E+00 6.50000000000E+00 7.00000000000E+00 3.37708692736E+03 6.75902325876E+01 3.15419504888E+03 9.13620879286E+01 3.49810930950E+03 5.33775882471E+01 3.26754720987E+03 6.45542001692E+01 3.45999212691E+03 7.42860115611E+01 3.04383526618E+03 8.59157359848E+01 3.58812238193E+03 5.81583080301E+01 
7.00000000000E+00 7.50000000000E+00 8.00000000000E+00 3.17624836591E+03 5.68160235905E+01 3.01436233773E+03 7.43946188612E+01 3.21747307736E+03 4.44935630013E+01 3.10333164956E+03 4.58662597509E+01 3.20028017522E+03 5.99551397131E+01 3.05760418920E+03 5.89625785915E+01 3.24566885416E+03 4.71391998534E+01 
8.00000000000E+00 8.50000000000E+00 9.00000000000E+00 2.71938816265E+03 4.93762691601E+01 2.58758179650E+03 6.49102627312E+01 2.82627226097E+03 3.47182304815E+01 2.77748516141E+03 3.63821887290E+01 2.84085474589E+03 4.53444855648E+01 2.80265430892E+03 4.77744493064E+01 2.92140818312E+03 3.73363359141E+01 
9.00000000000E+00 9.50000000000E+00 1.00000000000E+01 2.37946807959E+03 3.67036019066E+01 2.34023968768E+03 4.98733232277E+01 2.42287442829E+03 2.92958941579E+01 2.37596248107E+03 3.47414935284E+01 2.30761639138E+03 4.55226709760E+01 2.34768789162E+03 4.79463509160E+01 2.42198266686E+03 3.48196984097E+01 
