#labels: ptz__-2p0__-1p75_lower[1] ptz__-2p0__-1p75_center[2] ptz__-2p0__-1p75_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9] tot_scale04[10] tot_scale04_Err[11] tot_scale05[12] tot_scale05_Err[13] tot_scale06[14] tot_scale06_Err[15] tot_scale07[16] tot_scale07_Err[17]
#neval: 85816003356
#overflow:lower center upper 1.18912346448E+03 2.99444916647E+00 1.18543051909E+03 3.98327613013E+00 1.16922187456E+03 2.45751382342E+00 1.19742300848E+03 3.26008346694E+00 1.19558033811E+03 2.95787696241E+00 1.20069556028E+03 3.92758667675E+00 1.17424488454E+03 2.46316543723E+00 
0.00000000000E+00 5.00000000000E-01 1.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 
1.00000000000E+00 1.50000000000E+00 2.00000000000E+00 -6.28945817374E+03 3.26526320574E+02 -1.02951159028E+04 4.32393954005E+02 -2.45192411331E+03 2.53931857739E+02 -4.53980558886E+03 2.76622440793E+02 -8.56767847862E+03 3.66880607172E+02 -7.80828260406E+03 3.72058023280E+02 -3.82282482984E+03 2.92288848004E+02 
2.00000000000E+00 2.50000000000E+00 3.00000000000E+00 3.07774337292E+03 1.58393462324E+02 1.27347532007E+03 2.08442720841E+02 4.64969508963E+03 1.26281526520E+02 3.67307880479E+03 1.48286078493E+02 2.49286923476E+03 1.82703712741E+02 2.02341524985E+03 1.98480135701E+02 4.35334090914E+03 1.45147743931E+02 
3.00000000000E+00 3.50000000000E+00 4.00000000000E+00 4.63767687903E+03 1.08599489191E+02 3.59660007192E+03 1.43661494773E+02 5.45799859150E+03 8.69555717934E+01 4.81380954100E+03 9.63686801815E+01 4.49729995765E+03 1.28910132869E+02 3.85060057960E+03 1.23559121406E+02 5.42908428313E+03 1.02640728506E+02 
4.00000000000E+00 4.50000000000E+00 5.00000000000E+00 4.60402333200E+03 8.42573012869E+01 3.90489274667E+03 1.10597506492E+02 5.04477455098E+03 6.57495588097E+01 4.58982187674E+03 7.62578345456E+01 4.52056123353E+03 9.54133515551E+01 4.11014156863E+03 1.01252929661E+02 5.04685957725E+03 7.70717598395E+01 
5.00000000000E+00 5.50000000000E+00 6.00000000000E+00 4.54129335958E+03 1.95464971062E+02 4.23926148877E+03 2.71144928862E+02 4.67644512617E+03 1.46287290838E+02 4.45490062961E+03 1.84472935887E+02 4.62158592571E+03 2.03709461512E+02 4.31279793881E+03 2.55981887500E+02 4.74395186217E+03 1.52730075880E+02 
6.00000000000E+00 6.50000000000E+00 7.00000000000E+00 3.72200900123E+03 5.66534535105E+01 3.50104387916E+03 7.42775740416E+01 3.89452943655E+03 4.54226427848E+01 3.75363152321E+03 5.19124692527E+01 3.79797162452E+03 6.45286156332E+01 3.48594148562E+03 7.03315064788E+01 4.00182648635E+03 5.19167309605E+01 
7.00000000000E+00 7.50000000000E+00 8.00000000000E+00 3.37673716867E+03 4.68514485706E+01 3.24232891148E+03 6.13028753299E+01 3.48109170241E+03 3.76668381867E+01 3.36612292506E+03 4.18071805897E+01 3.41513125452E+03 5.35480514931E+01 3.26908654294E+03 5.46801140760E+01 3.47181279879E+03 4.57949237599E+01 
8.00000000000E+00 8.50000000000E+00 9.00000000000E+00 3.03316792693E+03 4.47411880133E+01 3.00161569170E+03 5.86776206223E+01 3.08756595749E+03 3.56883039617E+01 2.98750652264E+03 3.95145076942E+01 3.01055149248E+03 5.25837918025E+01 2.90066013704E+03 5.19503505032E+01 3.14970728857E+03 4.15249627212E+01 
9.00000000000E+00 9.50000000000E+00 1.00000000000E+01 2.88305783981E+03 3.96706768978E+01 2.81818289155E+03 5.26350934171E+01 2.88946073635E+03 3.16860964654E+01 2.78494591953E+03 3.61786922734E+01 2.93516095194E+03 4.69262923419E+01 2.76017415853E+03 4.83488892854E+01 2.95099075518E+03 3.74342244026E+01 
1.00000000000E+01 1.05000000000E+01 1.10000000000E+01 2.52140044005E+03 3.47085023051E+01 2.45745837173E+03 4.52923140630E+01 2.52129133490E+03 2.81027714964E+01 2.46038352559E+03 3.03051192742E+01 2.50394350990E+03 3.74903911318E+01 2.45694713558E+03 3.98685773194E+01 2.55755812737E+03 3.08970522734E+01 
1.10000000000E+01 1.15000000000E+01 1.20000000000E+01 2.23282008132E+03 3.15981476417E+01 2.18941694968E+03 4.13661751508E+01 2.21728653683E+03 2.48785680541E+01 2.18373092024E+03 3.02177227876E+01 2.22349501987E+03 3.52175705621E+01 2.19818474031E+03 3.99798395403E+01 2.24368124920E+03 2.85225826062E+01 
1.20000000000E+01 1.25000000000E+01 1.30000000000E+01 2.07695380088E+03 2.72794462319E+01 2.07809594665E+03 3.59899124670E+01 2.06219887641E+03 2.20405249186E+01 2.05666067966E+03 2.45216926241E+01 2.16036157616E+03 3.22563469403E+01 2.06399979285E+03 3.21394526565E+01 2.13120111842E+03 2.49811272676E+01 
1.30000000000E+01 1.35000000000E+01 1.40000000000E+01 1.91773384344E+03 3.14432935824E+01 1.89098496950E+03 4.17741439118E+01 1.90147371871E+03 2.47151281641E+01 1.88261674742E+03 2.78677926626E+01 1.96264667783E+03 3.55615425847E+01 1.91073121626E+03 3.74626163994E+01 1.95285520179E+03 2.79942504659E+01 
1.40000000000E+01 1.45000000000E+01 1.50000000000E+01 1.67564495172E+03 2.40473541960E+01 1.65973471477E+03 3.17685951494E+01 1.66212304810E+03 1.92201000789E+01 1.66855942491E+03 2.17651896080E+01 1.74790815099E+03 2.61425577007E+01 1.68919303162E+03 2.87226171431E+01 1.73710196868E+03 2.11209392899E+01 
1.50000000000E+01 1.55000000000E+01 1.60000000000E+01 1.60541943954E+03 2.14932393608E+01 1.60332829085E+03 2.80085705876E+01 1.56549151086E+03 1.73625722937E+01 1.55778614521E+03 2.03075416035E+01 1.60587465886E+03 2.47294236266E+01 1.58330996379E+03 2.59489990765E+01 1.58057275709E+03 1.99312303589E+01 
1.60000000000E+01 1.65000000000E+01 1.70000000000E+01 1.41914660980E+03 2.13987573433E+01 1.40661239362E+03 2.74990310061E+01 1.40272277067E+03 1.71632340747E+01 1.37663545822E+03 1.93679888318E+01 1.41989558791E+03 2.46686585400E+01 1.37787101795E+03 2.53770831800E+01 1.41633047383E+03 1.97604965864E+01 
1.70000000000E+01 1.75000000000E+01 1.80000000000E+01 1.31545654887E+03 1.86615540531E+01 1.32040934006E+03 2.42496089092E+01 1.30300003890E+03 1.50288037576E+01 1.29344855388E+03 1.72042783958E+01 1.33999967124E+03 2.00748581398E+01 1.33458460072E+03 2.25959228180E+01 1.31999618732E+03 1.62927605202E+01 
1.80000000000E+01 1.85000000000E+01 1.90000000000E+01 1.30663639120E+03 2.87654122574E+01 1.34739246170E+03 3.93139499861E+01 1.26826194439E+03 2.20745759639E+01 1.24458498854E+03 2.66688110890E+01 1.32275260908E+03 2.98531981499E+01 1.33329647590E+03 3.63647084084E+01 1.30628579673E+03 2.33634492345E+01 
1.90000000000E+01 1.95000000000E+01 2.00000000000E+01 1.06973514867E+03 1.95934458929E+01 1.05670542849E+03 2.59555209485E+01 1.06706814326E+03 1.56150549159E+01 1.10578084377E+03 1.69469121195E+01 1.08261071533E+03 2.18316705569E+01 1.12247517527E+03 2.22121169755E+01 1.08640048141E+03 1.74762342043E+01 
2.00000000000E+01 2.05000000000E+01 2.10000000000E+01 9.85028029461E+02 2.45817591723E+01 1.00105511245E+03 3.41454361760E+01 9.90281538318E+02 1.90396429999E+01 1.01133007904E+03 2.38592526757E+01 9.78188093021E+02 2.58314165844E+01 1.02697179851E+03 3.24249819954E+01 9.94034090413E+02 2.02219561080E+01 
