#ylo yhi qTlo qThi PDF0  uncertainty
-5 -4 0 1 21971.78706421256 1.483167164285987
-5 -4 1 2 77777.37338513827 6.004907673675916
-5 -4 2 3 56320.99364056855 5.54915607629664
-5 -4 3 4 40935.79255565019 3.126289777654165
-5 -4 4 5 31069.28353175056 1.659647844146093
-5 -4 5 6 24409.41876150572 2.366845779135474
-5 -4 6 7 19685.78124562355 0.3171446085289062
-5 -4 7 8 16199.44464019566 0.2342418004191131
-5 -4 8 9 13544.42192975211 0.2173259640076139
-5 -4 9 10 11471.00645618859 0.2027750895213103
-5 -4 10 11 9818.253484918834 0.1876598765229573
-5 -4 11 12 8478.262588440535 0.1734508644240123
-5 -4 12 13 7376.230743016136 0.1594702383099502
-5 -4 13 14 6458.815671293789 0.1456397170441051
-5 -4 14 15 5687.090734439478 0.4123664794014985
-5 -4 15 16 5031.935705718615 0.2525039853144335
-5 -4 16 17 4471.315828545841 0.4008001968149983
-5 -4 17 18 3988.202532159233 0.3089394183498371
-5 -4 18 19 3569.2703184943 0.2385797571810144
-5 -4 19 20 3203.955378340451 0.1845627136044641
-5 -4 20 21 2883.788276696143 0.1420993158226338
-5 -4 21 22 2601.917908448941 0.1087818098835669
-5 -4 22 23 2352.745946585089 0.0826983353003925
-5 -4 23 24 2131.654506302879 0.06195039396243374
-5 -4 24 25 1934.810134120379 0.04522082176890763
-5 -4 25 26 1759.012063072617 0.03188843212183201
-5 -4 26 27 1601.566643179462 0.02133083489798082
-5 -4 27 28 1460.190475596095 0.0175312893395585
-5 -4 28 29 1332.937889935878 0.01496109185222849
-5 -4 29 30 1218.147021243152 0.01260737530174083
-5 -4 30 31 1114.390441712728 0.01049138941925776
-5 -4 31 32 1020.43480229238 0.008642195400170749
-5 -4 32 33 935.2075296753243 0.01053412114060848
-5 -4 33 34 857.7741383443673 0.01194349259242244
-5 -4 34 35 787.31922284379 0.01359661723154204
-5 -4 35 36 723.1285742845514 0.01485780255893587
-5 -4 36 37 664.5735927817965 0.01570272544097406
-5 -4 37 38 611.0980090519856 0.01625709923337126
-5 -4 38 39 562.2087293584402 0.01659302164955534
-5 -4 39 40 517.4681432428077 0.01677538340493356
-5 -4 40 41 476.4871979498095 0.01681934176326649
-5 -4 41 42 438.9191119935278 0.01675694018854301
-5 -4 42 43 404.453782291929 0.01654579068241446
-5 -4 43 44 372.8124792617899 0.01624352100071746
-5 -4 44 45 343.744510720187 0.03184084863715952
-5 -4 45 46 317.0240859051446 0.02624688962424671
-5 -4 46 47 292.4480127355723 0.02163172165376182
-5 -4 47 48 269.8327669959806 0.01784694907610174
-5 -4 48 49 249.01240645952 0.01474115846036739
-5 -4 49 50 229.836589771404 0.0135970272509951
-5 -4 50 51 212.1683834206108 0.01307119668214796
-5 -4 51 52 195.8832151829204 0.01254906927763955
-5 -4 52 53 180.8678198174426 0.01202245672592994
-5 -4 53 54 167.0189369163713 0.01150327849134669
-5 -4 54 55 154.2424006785067 0.01099390618563234
-5 -4 55 56 142.4522629315911 0.0104934569253885
-5 -4 56 57 131.5699890091661 0.01000837767136886
-5 -4 57 58 121.5237608636782 0.00952399871282239
-5 -4 58 59 112.2476223591053 0.009052582206820148
-5 -4 59 60 103.6810580131806 0.008596401672647858
-5 -4 60 61 95.76856354899508 0.008154287025092799
-5 -4 61 62 88.45918815127892 0.007730828978083082
-5 -4 62 63 81.7061702270413 0.007324072609648624
-5 -4 63 64 75.46654076843838 0.006930967197845916
-5 -4 64 65 69.70075824209013 0.00655596187932872
-5 -4 65 66 64.37247254652551 0.00620128614033888
-5 -4 66 67 59.44828856630637 0.005858791765923854
-5 -4 67 68 54.89739897862728 0.0007075262046001285
-5 -4 68 69 50.69136344031859 0.0006320082766038126
-5 -4 69 70 46.80392850951757 0.0005673338730574073
-5 -4 70 71 43.21089378023537 0.0005188144713486054
-5 -4 71 72 39.88996499014127 0.0005975267839346543
-5 -4 72 73 36.82057374533844 0.000624834149114406
-5 -4 73 74 33.98370401389604 0.0006278043378671327
-5 -4 74 75 31.36178330066384 0.0005992330661470646
-5 -4 75 76 28.93861593832607 0.0005148371116305839
-5 -4 76 77 26.69924000686437 0.0003807193891773863
-5 -4 77 78 24.62981764935374 0.0002943161354309609
-5 -4 78 79 22.71755837487004 0.0002742125110515303
-5 -4 79 80 20.95063905802878 0.0002546971592956027
-5 -4 80 81 19.3181367552868 0.0002366805419029561
-5 -4 81 82 17.80996007187852 0.0002217685514445122
-5 -4 82 83 16.41676114797972 0.0002074594523655549
-5 -4 83 84 15.12990116717774 0.0002130419154493524
-5 -4 84 85 13.94138680466074 0.0001974248553207048
-5 -4 85 86 12.84381936479904 0.000170386155195601
-5 -4 86 87 11.83034812326032 0.000159545374414094
-5 -4 87 88 10.89463350561092 0.0001492296340881438
-5 -4 88 89 10.03081670148345 0.0001390418521847181
-5 -4 89 90 9.233530151654108 0.000769514199356891
-5 -4 90 91 8.497718377710456 0.0004827330552075182
-5 -4 91 92 7.818747038543789 0.0002287821850108784
-5 -4 92 93 7.192324381982502 0.0001055553028637135
-5 -4 93 94 6.614479532957904 0.0001654414211520461
-5 -4 94 95 6.081536321107569 0.0003099213427750769
-5 -4 95 96 5.590096469159554 0.0004194356539679589
-5 -4 96 97 5.137015294365785 0.0004918390689319097
-5 -4 97 98 4.719398090488945 7.22163675606069e-05
-5 -4 98 99 4.334510869325729 6.707129724059513e-05
-5 -4 99 100 3.979873654425529 6.187929965095762e-05
-4 -3.75 0 1 5687.040135423562 0.4355934349787276
-4 -3.75 1 2 50097.59686905416 4.694067205942702
-4 -3.75 2 3 41711.074485163 1.553628937021131
-4 -3.75 3 4 31812.59736166196 0.8717477389327541
-4 -3.75 4 5 24865.84302355765 0.4583547442380222
-4 -3.75 5 6 19972.86259709104 0.3271703561404138
-4 -3.75 6 7 16408.280945713 0.27374631395287
-4 -3.75 7 8 13726.03781303667 0.2368327016483818
-4 -3.75 8 9 11651.67765999477 0.2139871459876304
-4 -3.75 9 10 10010.46920598797 0.862878674046442
-4 -3.75 10 11 8687.066674205496 0.5923500572789635
-4 -3.75 11 12 7602.716327242062 0.3997771229041973
-4 -3.75 12 13 6702.064679172568 0.2640884637939962
-4 -3.75 13 14 5945.200285639798 0.1695130349780811
-4 -3.75 14 15 5302.647672873591 0.1119398150221969
-4 -3.75 15 16 4752.276539636193 0.4745443755655288
-4 -3.75 16 17 4277.14950879919 0.3782412846776424
-4 -3.75 17 18 3864.090182577343 0.3031601873976797
-4 -3.75 18 19 3502.743539463064 0.2444583144424541
-4 -3.75 19 20 3184.862076052637 0.1987171040477733
-4 -3.75 20 21 2903.789281397921 0.1627203171974543
-4 -3.75 21 22 2654.108809968279 0.1332584188085093
-4 -3.75 22 23 2431.38567836823 0.1094547491247795
-4 -3.75 23 24 2231.949121555484 0.09041771357897233
-4 -3.75 24 25 2052.732206838026 0.07479600289798327
-4 -3.75 25 26 1891.15921619771 0.06173100231626449
-4 -3.75 26 27 1745.058590931825 0.05077740072101733
-4 -3.75 27 28 1612.588025917788 0.04182818948652312
-4 -3.75 28 29 1492.170555854204 0.03434912111947597
-4 -3.75 29 30 1382.449359578724 0.02824103494685914
-4 -3.75 30 31 1282.252773072497 0.02491146632928576
-4 -3.75 31 32 1190.569048477068 0.02302397182893401
-4 -3.75 32 33 1106.51751575088 0.02104379351362695
-4 -3.75 33 34 1029.32831935216 0.01926748741539086
-4 -3.75 34 35 958.3275973092228 0.09087013744647265
-4 -3.75 35 36 892.9126806405692 0.07764851373440251
-4 -3.75 36 37 832.5604649850216 0.06659828334613849
-4 -3.75 37 38 776.8053798088848 0.05734623744922374
-4 -3.75 38 39 725.234304403766 0.04959818447116504
-4 -3.75 39 40 677.4888049283069 0.04313385633429334
-4 -3.75 40 41 633.2074297698937 0.03764522073902299
-4 -3.75 41 42 592.1253424027733 0.0330410543808739
-4 -3.75 42 43 553.9658143558852 0.02915328363383196
-4 -3.75 43 44 518.4893700420705 0.02586933334328023
-4 -3.75 44 45 485.480378485449 0.02307907078608196
-4 -3.75 45 46 454.7437900645101 0.02070098204842452
-4 -3.75 46 47 426.1028035007284 0.01866820427170524
-4 -3.75 47 48 399.3963621816554 0.01692479792410495
-4 -3.75 48 49 374.4777444985959 0.01542031753950823
-4 -3.75 49 50 351.2132625766598 0.01411902190909586
-4 -3.75 50 51 329.4808434675443 0.01299074427095093
-4 -3.75 51 52 309.1688196533401 0.01199998282788783
-4 -3.75 52 53 290.1752056666182 0.01113161869363921
-4 -3.75 53 54 272.4063500592329 0.01037207679070207
-4 -3.75 54 55 255.7762596247171 0.009692949148302432
-4 -3.75 55 56 240.2058811572753 0.009077494674528452
-4 -3.75 56 57 225.6221464876422 0.008521477456781668
-4 -3.75 57 58 211.957658040649 0.008026226938824266
-4 -3.75 58 59 199.1501437205263 0.007575664642502034
-4 -3.75 59 60 187.1419897178774 0.007162619829614414
-4 -3.75 60 61 175.8798906602603 0.006782380190827553
-4 -3.75 61 62 165.3146045153281 0.006426872282986551
-4 -3.75 62 63 155.400477969933 0.006101228275014137
-4 -3.75 63 64 146.0952160829212 0.005796827950234729
-4 -3.75 64 65 137.3595530905012 0.005511520306754392
