#ylo yhi qTlo qThi PDF0  uncertainty
-5 -4 0 1 17907.92136658481 1.110401048212225
-5 -4 1 2 75103.72915068771 6.551087754691252
-5 -4 2 3 55652.9893240275 4.939970453277056
-5 -4 3 4 40776.13707397663 2.878617401998781
-5 -4 4 5 31089.01376409291 1.597416589815111
-5 -4 5 6 24499.59598261252 0.7951474888177472
-5 -4 6 7 19802.10217468656 0.3336800916658831
-5 -4 7 8 16323.20308806299 0.1466661752310756
-5 -4 8 9 13666.24040910858 0.1224036671501381
-5 -4 9 10 11586.67985146065 0.10009667932718
-5 -4 10 11 9926.215361214918 0.07937286631749885
-5 -4 11 12 8577.601132889124 0.06618195417649986
-5 -4 12 13 7467.068780240407 0.0512422746496668
-5 -4 13 14 6541.625849966571 0.0416305022799861
-5 -4 14 15 5762.296650856492 0.4513464870005919
-5 -4 15 16 5100.07203001995 0.2784994898329387
-5 -4 16 17 4533.005955462884 0.4171638819270811
-5 -4 17 18 4044.046017038406 0.3224862953047705
-5 -4 18 19 3619.795607360641 0.2531748052665534
-5 -4 19 20 3249.61470511383 0.1925079843404092
-5 -4 20 21 2925.054609041399 0.1461663441145902
-5 -4 21 22 2639.244197955325 0.1126064603654413
-5 -4 22 23 2386.51043902212 0.08759508115326753
-5 -4 23 24 2162.170451023868 0.06573749236486037
-5 -4 24 25 1962.375623460826 0.04661262018703383
-5 -4 25 26 1783.934161272254 0.03198549134071982
-5 -4 26 27 1624.123740185585 0.0228646834666506
-5 -4 27 28 1480.600483073292 0.01833568049346468
-5 -4 28 29 1351.385091653475 0.01571193334370946
-5 -4 29 30 1234.806520984273 0.01324414275359231
-5 -4 30 31 1129.441495881329 0.01104311290487203
-5 -4 31 32 1034.049199410639 0.009128213210033209
-5 -4 32 33 947.5272274646818 0.009743968121597391
-5 -4 33 34 868.9150062878049 0.0116686358348943
-5 -4 34 35 797.3824979755609 0.01367920950769985
-5 -4 35 36 732.2092329363286 0.01538216375502088
-5 -4 36 37 672.7672893678057 0.01660245154744189
-5 -4 37 38 618.498134535051 0.01700787990296249
-5 -4 38 39 568.8950065428506 0.01688122364362243
-5 -4 39 40 523.5053413310825 0.01717960602616131
-5 -4 40 41 481.934200625933 0.01712855528074897
-5 -4 41 42 443.829100902799 0.01717600423887689
-5 -4 42 43 408.8764819402206 0.01708370032383755
-5 -4 43 44 376.7957878428136 0.01683243709953786
-5 -4 44 45 347.3333290582631 0.03372459319496102
-5 -4 45 46 320.2571524184983 0.02781029346670039
-5 -4 46 47 295.3590977526964 0.02295333900275409
-5 -4 47 48 272.452393390756 0.01892949800611632
-5 -4 48 49 251.3675692809744 0.01561474151608877
-5 -4 49 50 231.9510119084011 0.01392730608080228
-5 -4 50 51 214.0652808054033 0.01348329543651516
-5 -4 51 52 197.5856341426961 0.01292959000900851
-5 -4 52 53 182.3961229372133 0.01226074178995873
-5 -4 53 54 168.3898094632435 0.01176657933370961
-5 -4 54 55 155.4712369434959 0.01121586916008255
-5 -4 55 56 143.5526109328454 0.01066643971202552
-5 -4 56 57 132.5535197751584 0.01018461947407445
-5 -4 57 58 122.4013471648607 0.009727998887981926
-5 -4 58 59 113.0300395897997 0.009294687352365827
-5 -4 59 60 104.3790376872271 0.00880634073298836
-5 -4 60 61 96.3915479312049 0.008320918281697232
-5 -4 61 62 89.01513441180079 0.007884142877216505
-5 -4 62 63 82.20216064173077 0.007444118214039008
-5 -4 63 64 75.90850956214643 0.007019483373127855
-5 -4 64 65 70.09364512610426 0.006648858182202844
-5 -4 65 66 64.72097214291702 0.006309607452124055
-5 -4 66 67 59.75715199265553 0.0008310901719852382
-5 -4 67 68 55.17152462872713 0.0007401004011455825
-5 -4 68 69 50.93527661010429 0.0006671057208151865
-5 -4 69 70 47.02104046774325 0.0006045667895477891
-5 -4 70 71 43.40414909082651 0.000547412166916672
-5 -4 71 72 40.06177947599947 0.0004986081214468641
-5 -4 72 73 36.97297398761151 0.0004561107647376161
-5 -4 73 74 34.11863583753043 0.0004204055049186195
-5 -4 74 75 31.4812729101551 0.0003908161976866609
-5 -4 75 76 29.04476739059974 0.000363910898684594
-5 -4 76 77 26.79403394692074 0.0003386464134926825
-5 -4 77 78 24.71457252334093 0.00226325867567212
-5 -4 78 79 22.79357729302797 0.001579450887319922
-5 -4 79 80 21.01893210160208 0.0009845937982717601
-5 -4 80 81 19.37949071551421 0.000439866538862077
-5 -4 81 82 17.86505895330697 0.0002406878339940022
-5 -4 82 83 16.46633304854726 0.0003304149498397635
-5 -4 83 84 15.17469341784849 0.0005596035950397038
-5 -4 84 85 13.98217161682472 0.0007176274502285196
-5 -4 85 86 12.88131392854415 0.0008675886969982116
-5 -4 86 87 11.86504509602062 0.001002460438149555
-5 -4 87 88 10.92685629379907 0.0001627741591310183
-5 -4 88 89 10.06079118247669 0.0001523742768725356
-5 -4 89 90 9.261443629866056 0.0001434436335348011
-5 -4 90 91 8.523817757923554 0.0001344142892705236
-5 -4 91 92 7.843282287900248 0.0001253328749539762
-5 -4 92 93 7.215532169225815 0.0001167677747124785
-5 -4 93 94 6.636572290266712 0.0001088945370328886
-5 -4 94 95 6.102687797472675 0.000100949786215665
-5 -4 95 96 5.610406479432219 9.421007911303292e-05
-5 -4 96 97 5.156552203049896 8.819174295471299e-05
-5 -4 97 98 4.738194654319765 8.207599024867562e-05
-5 -4 98 99 4.352632327285465 7.603473234318869e-05
-5 -4 99 100 3.997365929597466 7.011358184172423e-05
-4 -3.75 0 1 3215.56397885974 0.2675334695313722
