#ylo yhi qTlo qThi PDF0  uncertainty
-5 -4 0.1 1 7463.584479550956 1.469029400960608
-5 -4 1 2 24664.54620742281 12.7231167617465
-5 -4 2 3 17380.92807867459 10.71860574856328
-5 -4 3 4 12492.16185712206 8.28650498711977
-5 -4 4 5 9409.590411289277 9.25077070806401
-5 -4 5 6 7347.342534198215 5.304889335243388
-5 -4 6 7 5893.445151990475 4.389743709713912
-5 -4 7 8 4825.527656416234 3.708717539725512
-5 -4 8 9 4015.545421165858 3.38928493576077
-5 -4 9 10 3385.306601304699 2.746776057486841
-5 -4 10 11 2884.609024079955 2.393178295700636
-5 -4 11 12 2479.959750754953 2.103966983326245
-5 -4 12 13 2148.207948760207 1.855214826110114
-5 -4 13 14 1872.880675064385 1.646725207455574
-5 -4 14 15 1641.975855458933 1.46803314576232
-5 -4 15 16 1446.555798541853 1.310923658702905
-5 -4 16 17 1279.843991906931 1.175630127580916
-5 -4 17 18 1136.621076504142 1.057137532963679
-5 -4 18 19 1012.809919737814 0.9506395064378239
-5 -4 19 20 905.1814545218878 0.8569260585550182
-5 -4 20 21 811.1523066480681 0.7740096842964022
-5 -4 21 22 728.636130761014 0.6986370714084842
-5 -4 22 23 655.9288799374386 0.6305233594817992
-5 -4 23 24 591.6276297109654 0.5689884725372849
-5 -4 24 25 534.5699754628092 0.5136467907891529
-5 -4 25 26 483.7862005121253 0.4632124971362259
-5 -4 26 27 438.4612234273135 0.4170124151198138
-5 -4 27 28 397.9050167375443 0.3750002134236752
-5 -4 28 29 361.5306500391841 0.3367819843087432
-5 -4 29 30 328.8438469390352 0.3112071882854934
-5 -4 30 31 299.4016083984602 0.2701696635116377
-5 -4 31 32 272.840565264406 0.2408297482375019
-5 -4 32 33 248.8389170733338 0.2140604341334154
-5 -4 33 34 227.1167896200014 0.1895669935240676
-5 -4 34 35 207.4304649150148 0.1673456908038986
-5 -4 35 36 189.5665956646261 0.1471770344187178
-5 -4 36 37 173.3377391687662 0.1288498270427283
-5 -4 37 38 158.5782626416532 0.1123551588790974
-5 -4 38 39 145.1417095605989 0.09749631557676253
-5 -4 39 40 132.8982365166599 0.08417166500566964
-5 -4 40 41 121.7325807602746 0.07228915533784175
-5 -4 41 42 111.542176801366 0.06169580348887393
-5 -4 42 43 102.2354186922002 0.05217863714382531
-5 -4 43 44 93.73021862674399 0.04371176507699204
-5 -4 44 45 85.95288125433889 0.03622378130782522
-5 -4 45 46 78.83729942169835 0.02958793126367709
-5 -4 46 47 72.32395762496526 0.02367257631686925
-5 -4 47 48 66.35922220283661 0.0184064035235707
-5 -4 48 49 60.89472034499513 0.01374100031883074
-5 -4 49 50 55.88673881239004 0.009632877851053934
-5 -4 50 51 51.2955932180143 0.0060594223203978
-5 -4 51 52 47.0853084361001 0.004013879341108861
-5 -4 52 53 43.22303049905145 0.02227981690192848
