#ylo yhi qTlo qThi PDF0  uncertainty
-5 -4 0 1 6510.666763750271 0.4502573700838184
-5 -4 1 2 23625.89005678428 1.85296902520713
-5 -4 2 3 16754.92706476907 0.299307642988424
-5 -4 3 4 12070.941347933 0.2367270234044554
-5 -4 4 5 9104.961626656934 0.1797567200646881
-5 -4 5 6 7116.199885236239 0.49396611069551
-5 -4 6 7 5711.657252753726 0.1958209842250653
-5 -4 7 8 4678.840227701807 0.08254566667255858
-5 -4 8 9 3894.593572358575 0.06526338635922002
-5 -4 9 10 3283.858800245093 0.05108924175237917
-5 -4 10 11 2798.370800519391 0.04201883991618161
-5 -4 11 12 2405.710690056396 0.03657432429645269
-5 -4 12 13 2083.633456761034 0.02902454636705443
-5 -4 13 14 1816.236519268937 0.02184757355530564
-5 -4 14 15 1591.875475188153 0.01590630728924225
-5 -4 15 16 1401.917328011599 0.01204661897122605
-5 -4 16 17 1239.837985209401 0.1113423599642829
-5 -4 17 18 1100.564168623172 0.08444607601472853
-5 -4 18 19 980.1454110752346 0.06481267253525402
-5 -4 19 20 875.4443544579001 0.047701223807735
-5 -4 20 21 783.9740747050823 0.03508449782577827
-5 -4 21 22 703.7117779827717 0.02583567825172395
-5 -4 22 23 632.9942695443632 0.01902705584654996
-5 -4 23 24 570.4520427449547 0.01308841733134614
-5 -4 24 25 514.9617783780376 0.01146958448646274
-5 -4 25 26 465.590882191172 0.01069961525342933
-5 -4 26 27 421.5439410971575 0.00961178137117713
-5 -4 27 28 382.1411157900558 0.008417621157605026
-5 -4 28 29 346.8091948921731 0.007222856005910216
-5 -4 29 30 315.0646297302166 0.006091045860387112
-5 -4 30 31 286.4950061280459 0.005076466307286864
-5 -4 31 32 260.7395817121988 0.005204342760578129
-5 -4 32 33 237.4806648642735 0.005656979161898334
-5 -4 33 34 216.4429648662477 0.006007912652961522
-5 -4 34 35 197.3883121297817 0.006363453885882109
-5 -4 35 36 180.1096570607844 0.006622062632914094
-5 -4 36 37 164.4246780973604 0.007477895966673032
-5 -4 37 38 150.1758937593023 0.01318984419015123
-5 -4 38 39 137.2186605963256 0.006541711289344221
-5 -4 39 40 125.4217136198683 0.006470898893837784
-5 -4 40 41 114.674107012733 0.006311836616546884
-5 -4 41 42 104.8754639412101 0.006185437564866447
-5 -4 42 43 95.93671654024939 0.006037877144493109
-5 -4 43 44 87.77841777670696 0.005845186787809098
